F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnv.Fnp	2601.0 646.0 1578867.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnv.Fnv	1040.0 623.0 1457706.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnn.Fnn	377.0 140.0 1131921.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnn.Fnp	780.0 211.0 1215540.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnn.Fnv	780.0 211.0 1215540.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnp.Fnn	578.0 180.0 1067541.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnp.Fnp	222.0 101.0 990798.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnp.Fnv	578.0 180.0 1067541.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnv.Fnn	0.0 0.0 2268268.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnv.Fnp	0.0 0.0 2268268.0
F_nucleatum_vincentii-long-lognormal-heavy-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnn.Fnn	328.0 103.0 1140013.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnn.Fnp	719.0 166.0 1223990.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnn.Fnv	719.0 166.0 1223990.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnp.Fnn	484.0 130.0 1075854.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnp.Fnp	142.0 61.0 998983.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnp.Fnv	484.0 130.0 1075854.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnv.Fnn	0.0 0.0 2268269.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnv.Fnp	0.0 0.0 2268269.0
F_nucleatum_vincentii-long-lognormal-light-deamination.Fnv.Fnv	0.0 0.0 2061015.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnn.Fnn	273.0 146.0 1151779.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnn.Fnp	730.0 158.0 1236102.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnn.Fnv	730.0 158.0 1236102.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnp.Fnn	499.0 122.0 1087037.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnp.Fnp	156.0 48.0 1009149.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnp.Fnv	499.0 122.0 1087037.0
F_nucleatum_vincentii-long-lognormal-none-deamination.Fnv.Fnn	0.0 0.0 2268269.0
