#Datasets	SRR11176627.unmapped	SRR11176628.unmapped	SRR11176629.unmapped	SRR11176630.unmapped	SRR11176631.unmapped	SRR11176632.unmapped	SRR11176633.unmapped	SRR11176634.unmapped	SRR11176635.unmapped	SRR11176636.unmapped	SRR11176637.unmapped	SRR11176638.unmapped	SRR11176639.unmapped	SRR11176640.unmapped	SRR11176641.unmapped	SRR11176642.unmapped	SRR11176643.unmapped
"Reyranella massiliensis"	0.0	0.0	0.0	0.0	4365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobium leguminosarum"	0.0	0.0	0.0	0.0	524.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobium sp. OK665"	0.0	0.0	0.0	0.0	1288.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobium sp. Root483D2"	0.0	0.0	0.0	0.0	702.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sinorhizobium meliloti"	0.0	0.0	0.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sinorhizobium sp. RAC02"	0.0	0.0	0.0	0.0	573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Tistlia consotensis"	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hyphomicrobiales bacterium"	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudolabrys taiwanensis"	0.0	0.0	0.0	0.0	742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudolabrys sp. Root1462"	0.0	0.0	0.0	0.0	716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cereibacter sphaeroides"	0.0	0.0	0.0	0.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Paracoccus zhejiangensis"	0.0	0.0	0.0	0.0	1160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidiphilium multivorum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19634.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidisphaera rubrifaciens"	0.0	0.0	0.0	0.0	5629.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodopila globiformis"	0.0	0.0	0.0	0.0	682.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Inquilinus limosus"	0.0	0.0	0.0	0.0	839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodospirillales bacterium URHD0017"	0.0	1170.0	0.0	0.0	35465.0	444.0	0.0	837.0	0.0	2192.0	1081.0	0.0	2984.0	0.0	0.0	0.0	0.0
"Rhodospirillales bacterium URHD0088"	0.0	0.0	0.0	0.0	564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Erythrobacter colymbi"	0.0	0.0	0.0	0.0	722.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Erythrobacter litoralis"	0.0	0.0	0.0	0.0	1398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Erythrobacter neustonensis"	0.0	0.0	0.0	0.0	455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyrobacter sp. AAP82"	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyrobacter sp. HT-58-2"	0.0	0.0	0.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Porphyrobacter sp. LM 6"	0.0	0.0	0.0	0.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Tsuneonella dongtanensis"	0.0	0.0	0.0	0.0	2010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Tsuneonella mangrovi"	0.0	0.0	0.0	0.0	619.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Novosphingobium aromaticivorans"	0.0	0.0	0.0	0.0	1440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Novosphingobium fuchskuhlense"	0.0	0.0	0.0	0.0	410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Novosphingobium resinovorum"	0.0	0.0	0.0	0.0	484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Novosphingobium sp. B 225"	0.0	0.0	0.0	0.0	1191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingobium yanoikuyae"	0.0	0.0	0.0	0.0	2447.0	0.0	0.0	0.0	0.0	0.0	769.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas jaspsi"	0.0	0.0	0.0	0.0	1468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas koreensis"	0.0	0.0	0.0	0.0	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas panacis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1729.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas sp. Leaf412"	0.0	0.0	0.0	0.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas sp. PAMC 26605"	0.0	0.0	0.0	0.0	392.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingomonas sp. URHD0057"	0.0	0.0	0.0	0.0	1135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sphingopyxis witflariensis"	0.0	0.0	0.0	0.0	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Achromobacter xylosoxidans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	830.0	0.0	0.0	0.0	0.0	0.0	0.0
"Advenella kashmirensis"	0.0	0.0	0.0	0.0	1005.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Alcaligenes faecalis"	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Azohydromonas australica"	0.0	0.0	0.0	0.0	795.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Burkholderia anthina"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
"Chitinimonas koreensis"	0.0	0.0	0.0	0.0	670.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lautropia mirabilis"	0.0	523836.0	0.0	0.0	0.0	0.0	1417.0	0.0	0.0	0.0	0.0	0.0	14353.0	9085.0	0.0	59278.0	0.0
"Ralstonia insidiosa"	0.0	0.0	0.0	0.0	703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ralstonia mannitolilytica"	0.0	0.0	0.0	0.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ralstonia pickettii"	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ralstonia solanacearum"	0.0	0.0	0.0	0.0	521.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ralstonia sp. MD27"	0.0	0.0	0.0	0.0	470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ralstonia sp. UNC404CL21Col"	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aquincola tertiaricarbonis"	0.0	0.0	0.0	0.0	594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Leptothrix cholodnii"	0.0	0.0	0.0	0.0	604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Methylibium petroleiphilum"	0.0	0.0	0.0	0.0	1370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Methylibium sp. CF059"	0.0	0.0	0.0	0.0	932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Methylibium sp. CF468"	0.0	0.0	0.0	0.0	701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Methylibium sp. YR605"	0.0	0.0	0.0	0.0	647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Paucibacter sp. KCTC 42545"	0.0	0.0	0.0	0.0	1396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Piscinibacter caeni"	0.0	0.0	0.0	0.0	980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobacter gummiphilus"	0.0	0.0	0.0	0.0	706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobacter sp. OV335"	0.0	0.0	0.0	0.0	850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhizobacter sp. Root404"	0.0	0.0	0.0	0.0	13296.0	0.0	0.0	0.0	0.0	897.0	0.0	0.0	1262.0	0.0	0.0	0.0	0.0
"Rubrivivax gelatinosus"	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thiomonas sp. FB-6"	0.0	0.0	0.0	0.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Xylophilus sp. Leaf220"	0.0	0.0	0.0	0.0	825.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Xylophilus ampelinus"	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax avenae"	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax carolinensis"	0.0	0.0	0.0	0.0	1072.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax ebreus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	727.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. GW101-3H11"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. JHL-9"	0.0	0.0	0.0	0.0	1849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. JS42"	0.0	0.0	0.0	0.0	1061.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. KKS102"	0.0	0.0	0.0	0.0	1884.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. Leaf191"	0.0	0.0	0.0	0.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. MR-S7"	0.0	0.0	0.0	0.0	422.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acidovorax sp. Root219"	0.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Alicycliphilus denitrificans"	0.0	0.0	0.0	0.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brachymonas chironomi"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2226.0	0.0
"Brachymonas denitrificans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3513.0	0.0
"Caenimonas sp. SL110"	0.0	0.0	0.0	0.0	1095.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Comamonas aquatica"	0.0	0.0	0.0	0.0	5886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1408.0	0.0	0.0	0.0	0.0
"Comamonas testosteroni"	0.0	0.0	0.0	0.0	19629.0	495.0	0.0	983.0	0.0	0.0	2020.0	0.0	3584.0	0.0	647.0	0.0	0.0
"Comamonas thiooxydans"	0.0	0.0	0.0	0.0	2914.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0
"Curvibacter sp. PAE-UM"	0.0	0.0	0.0	0.0	1401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Diaphorobacter polyhydroxybutyrativorans"	0.0	0.0	0.0	0.0	638.0	0.0	0.0	0.0	0.0	0.0	1334.0	0.0	0.0	0.0	0.0	0.0	0.0
"Extensimonas vulgaris"	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. IBVHS1"	0.0	0.0	0.0	0.0	908.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. IBVHS2"	0.0	0.0	0.0	0.0	2506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. PBC"	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. PML113"	0.0	0.0	0.0	0.0	1183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. RAC07"	0.0	0.0	0.0	0.0	5367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Hydrogenophaga sp. Root209"	0.0	0.0	0.0	0.0	3393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Melaminivora sp. SC2-9"	0.0	0.0	0.0	0.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ottowia oryzae"	0.0	1775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1188.0	0.0
"Ottowia sp. Marseille-P4747"	0.0	50645.0	0.0	0.0	0.0	0.0	3199.0	6924.0	1677.0	0.0	0.0	0.0	16467.0	11858.0	0.0	59486.0	0.0
"Ottowia sp. oral taxon 894"	0.0	48055.0	0.0	0.0	0.0	0.0	2848.0	6492.0	1613.0	0.0	0.0	0.0	15864.0	11842.0	0.0	54417.0	0.0
"Pelomonas sp. Root1217"	0.0	0.0	0.0	0.0	1545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pelomonas sp. Root1237"	0.0	0.0	0.0	0.0	896.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pelomonas sp. Root1444"	0.0	0.0	0.0	0.0	2674.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pelomonas sp. Root662"	0.0	0.0	0.0	0.0	1665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Polaromonas glacialis"	0.0	0.0	0.0	0.0	3396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Polaromonas naphthalenivorans"	0.0	0.0	0.0	839.0	3575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Polaromonas sp. JS666"	0.0	1643.0	0.0	1002.0	31814.0	518.0	0.0	991.0	0.0	1861.0	0.0	0.0	2553.0	0.0	0.0	0.0	0.0
"Polaromonas sp. YR568"	0.0	0.0	0.0	0.0	9489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudacidovorax intermedius"	0.0	0.0	0.0	0.0	880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudorhodoferax soli"	0.0	0.0	0.0	0.0	623.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudorhodoferax sp. Leaf274"	0.0	0.0	0.0	0.0	766.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pulveribacter suum"	0.0	0.0	0.0	0.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Ramlibacter tataouinensis"	0.0	0.0	0.0	0.0	7712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodoferax ferrireducens"	0.0	0.0	0.0	0.0	510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodoferax koreense"	0.0	0.0	0.0	0.0	1451.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rhodoferax saidenbachensis"	0.0	0.0	0.0	0.0	514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Schlegelella thermodepolymerans"	0.0	0.0	0.0	0.0	689.0	0.0	0.0	0.0	0.0	0.0	1735.0	0.0	0.0	0.0	0.0	0.0	0.0
"Simplicispira metamorpha"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1116.0	0.0	0.0	0.0	0.0	646.0	0.0
"Comamonadaceae bacterium URHA0028"	0.0	0.0	0.0	0.0	2869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. CF079"	0.0	0.0	0.0	0.0	1265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. CF313"	0.0	0.0	0.0	0.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. EL159"	0.0	0.0	0.0	0.0	649.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. HW608"	0.0	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. OK605"	0.0	0.0	0.0	0.0	580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. PAMC 28711"	0.0	0.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. Root434"	0.0	0.0	0.0	0.0	501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. Root473"	0.0	0.0	0.0	0.0	971.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax sp. WDL1"	0.0	0.0	0.0	0.0	624.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax boronicumulans"	0.0	0.0	0.0	0.0	1025.0	0.0	0.0	0.0	0.0	0.0	572.0	0.0	0.0	0.0	0.0	0.0	0.0
"Variovorax paradoxus"	0.0	0.0	0.0	0.0	2677.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Xenophilus azovorans"	0.0	0.0	0.0	0.0	1383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Herminiimonas arsenicoxydans"	0.0	962.0	0.0	3239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Herminiimonas arsenitoxidans"	0.0	0.0	0.0	1051.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Janthinobacterium sp. Marseille"	0.0	0.0	0.0	1046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Duganella sp. CF458"	0.0	0.0	0.0	0.0	531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Duganella sp. Root1480D1"	0.0	0.0	0.0	0.0	999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Massilia namucuonensis"	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Massilia violaceinigra"	0.0	0.0	0.0	0.0	575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Massilia sp. CF038"	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Noviherbaspirillum denitrificans"	0.0	0.0	0.0	0.0	384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Noviherbaspirillum humi"	0.0	0.0	0.0	0.0	465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Oxalobacter formigenes"	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Burkholderiales bacterium JOSHI_001"	0.0	0.0	0.0	0.0	640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Eikenella corrodens"	0.0	11574.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	2299.0	0.0	7575.0	0.0
"Eikenella sp. HMSC061C02"	0.0	1207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1446.0	0.0
"Kingella denitrificans"	0.0	29452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3289.0	0.0
"Morococcus cerebrosus"	0.0	20738.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1373.0	0.0
"Neisseria bacilliformis"	0.0	1491.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria elongata"	0.0	111455.0	0.0	0.0	0.0	0.0	1435.0	1128.0	0.0	0.0	0.0	0.0	3936.0	10941.0	0.0	23164.0	0.0
"Neisseria gonorrhoeae"	0.0	3820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	752.0	0.0
"Neisseria lactamica"	0.0	1096.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria macacae"	0.0	5543.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria meningitidis"	0.0	6860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1009.0	0.0
"Neisseria mucosa"	0.0	4850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria polysaccharea"	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sicca"	0.0	44049.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	930.0	0.0
"Neisseria sp. GT4A_CT1"	0.0	3158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC03D10"	0.0	6181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC055F11"	0.0	2627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC055H02"	0.0	7741.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC056A03"	0.0	965.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC059F02"	0.0	3336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC064E01"	0.0	9681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	770.0	0.0
"Neisseria sp. HMSC064F04"	0.0	4121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC065D04"	0.0	4940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC068C04"	0.0	1297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC069H12"	0.0	1230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
